objectid,title,attribution,medium,classification,subclassification,beginyear,endyear,depictstmsobjectid,iiifurl,iiifthumburl,openaccess
282,The Calling of the Apostles Peter and Andrew,Duccio di Buoninsegna,tempera on panel,Painting,,1308.0,1311.0,282,https://api.nga.gov/iiif/8c36f19a-c3c2-450f-b6b7-5217d1eafc82,"https://api.nga.gov/iiif/8c36f19a-c3c2-450f-b6b7-5217d1eafc82/full/!200,200/0/default.jpg",1
195072,Winter in Holland: Skating Scene,Aert van der Neer,oil on panel,Painting,,1645.0,1645.0,195072,https://api.nga.gov/iiif/3cc32a62-fdac-43f2-a33b-f26ea78093b6,"https://api.nga.gov/iiif/3cc32a62-fdac-43f2-a33b-f26ea78093b6/full/!200,200/0/default.jpg",1
34115,Abraham Lincoln,American 19th Century,oil on canvas,Painting,,1864.0,1864.0,34115,https://api.nga.gov/iiif/5574f2b5-9d83-4b3e-a2fc-5c0342168001,"https://api.nga.gov/iiif/5574f2b5-9d83-4b3e-a2fc-5c0342168001/full/!200,200/0/default.jpg",1
50378,Facsimile of an Omaha Robe,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50378,https://api.nga.gov/iiif/48f54fb5-c87b-404d-a3e1-faaabcbc618f,"https://api.nga.gov/iiif/48f54fb5-c87b-404d-a3e1-faaabcbc618f/full/!200,200/0/default.jpg",1
41617,The Veil of Veronica,Domenico Fetti,oil on panel,Painting,,1618.0,1622.0,41617,https://api.nga.gov/iiif/0081f8a0-feea-4145-a1d2-4ed411660188,"https://api.nga.gov/iiif/0081f8a0-feea-4145-a1d2-4ed411660188/full/!200,200/0/default.jpg",1
46440,Portrait of a Woman,Alphonse Legros,oil on canvas,Painting,,1875.0,1875.0,46440,https://api.nga.gov/iiif/c4fd842d-f7b7-440a-9bb7-77fb50d0fdad,"https://api.nga.gov/iiif/c4fd842d-f7b7-440a-9bb7-77fb50d0fdad/full/!200,200/0/default.jpg",1
42854,Andrew W. Mellon,Gari Melchers,oil on canvas,Painting,,1930.0,1930.0,42854,https://api.nga.gov/iiif/eb0b6604-4c01-4429-ad74-8811d178b37e,"https://api.nga.gov/iiif/eb0b6604-4c01-4429-ad74-8811d178b37e/full/!200,200/0/default.jpg",1
32580,"John Johnstone, Betty Johnstone, and Miss Wedderburn",Sir Henry Raeburn,oil on canvas,Painting,,1790.0,1795.0,32580,https://api.nga.gov/iiif/c7e8c44a-f295-47a3-a8db-646a9f93650f,"https://api.nga.gov/iiif/c7e8c44a-f295-47a3-a8db-646a9f93650f/full/!200,200/0/default.jpg",1
34072,Portrait of a Man,European 18th Century,oil on canvas,Painting,,1770.0,1770.0,34072,https://api.nga.gov/iiif/acc3d805-1446-4313-8b85-5327c47bb2f4,"https://api.nga.gov/iiif/acc3d805-1446-4313-8b85-5327c47bb2f4/full/!200,200/0/default.jpg",1
46130,The Nativity,Perino del Vaga,oil on panel transferred to canvas,Painting,,1534.0,1534.0,46130,https://api.nga.gov/iiif/a8c5c756-d96b-4788-a9bf-a6cdad569ff4,"https://api.nga.gov/iiif/a8c5c756-d96b-4788-a9bf-a6cdad569ff4/full/!200,200/0/default.jpg",1
46108,Venus Adorned by the Graces,Annibale Carracci,oil on panel transferred to canvas,Painting,,1590.0,1595.0,46108,https://api.nga.gov/iiif/700e56ab-0d96-4ae7-92a7-7e815447d187,"https://api.nga.gov/iiif/700e56ab-0d96-4ae7-92a7-7e815447d187/full/!200,200/0/default.jpg",1
32695,Portrait of a Woman,French 18th Century,oil on canvas,Painting,,1711.0,1711.0,32695,https://api.nga.gov/iiif/3480727d-bd9d-4bce-b7f0-7c02347a7bc3,"https://api.nga.gov/iiif/3480727d-bd9d-4bce-b7f0-7c02347a7bc3/full/!200,200/0/default.jpg",1
35094,Landscape with Boatman,Théodore Rousseau,oil on wood,Painting,,1860.0,1860.0,35094,https://api.nga.gov/iiif/c0279003-c6f3-4eed-a8f9-56d841c45d85,"https://api.nga.gov/iiif/c0279003-c6f3-4eed-a8f9-56d841c45d85/full/!200,200/0/default.jpg",1
134232,View of the Waterfalls at Tivoli,Jean Joseph Xavier Bidauld,oil on paper on canvas,Painting,,1788.0,1788.0,134232,https://api.nga.gov/iiif/d73bdc2b-1293-4aa2-9768-d5de1a9ed319,"https://api.nga.gov/iiif/d73bdc2b-1293-4aa2-9768-d5de1a9ed319/full/!200,200/0/default.jpg",1
50572,Luxuriant Forest on the Bank of the Amazon,George Catlin,oil on card mounted on paperboard,Painting,,1854.0,1869.0,50572,https://api.nga.gov/iiif/d9632c2c-719b-43e0-bf00-831c074ae190,"https://api.nga.gov/iiif/d9632c2c-719b-43e0-bf00-831c074ae190/full/!200,200/0/default.jpg",1
43725,Saint John the Evangelist on Patmos,Titian and Workshop,oil on canvas,Painting,,1548.0,1558.0,43725,https://api.nga.gov/iiif/71e09ac6-9143-49fe-b25b-bb4bf5b56dfc,"https://api.nga.gov/iiif/71e09ac6-9143-49fe-b25b-bb4bf5b56dfc/full/!200,200/0/default.jpg",1
53104,Benjamin Franklin,after Jean-Baptiste Greuze,oil on canvas,Painting,,1800.0,1899.0,53104,https://api.nga.gov/iiif/f1103fbe-c406-4410-8361-ea54509b5b8b,"https://api.nga.gov/iiif/f1103fbe-c406-4410-8361-ea54509b5b8b/full/!200,200/0/default.jpg",1
46139,Lamentation,Andrea Solario,oil on panel,Painting,,1505.0,1507.0,46139,https://api.nga.gov/iiif/fb19ae9c-898c-44e8-b907-b3b02c3867e5,"https://api.nga.gov/iiif/fb19ae9c-898c-44e8-b907-b3b02c3867e5/full/!200,200/0/default.jpg",1
178254,The Willows,Claude Monet,oil on canvas,Painting,,1880.0,1880.0,178254,https://api.nga.gov/iiif/98e60cb0-0cd5-42ec-8e2f-373104b12e3f,"https://api.nga.gov/iiif/98e60cb0-0cd5-42ec-8e2f-373104b12e3f/full/!200,200/0/default.jpg",1
117,Approach to Venice,Joseph Mallord William Turner,oil on canvas,Painting,,1844.0,1844.0,117,https://api.nga.gov/iiif/4f117b4f-4efe-4b2e-88e7-a01975003d95,"https://api.nga.gov/iiif/4f117b4f-4efe-4b2e-88e7-a01975003d95/full/!200,200/0/default.jpg",1
41657,Landscape with Merchants,Claude Lorrain,oil on canvas,Painting,,1629.0,1629.0,41657,https://api.nga.gov/iiif/e7c96521-c176-435a-a019-3b9f012742ce,"https://api.nga.gov/iiif/e7c96521-c176-435a-a019-3b9f012742ce/full/!200,200/0/default.jpg",1
177090,Marly-le-Roi,Alfred Sisley,oil on canvas,Painting,,1875.0,1875.0,177090,https://api.nga.gov/iiif/27baf3ca-13f4-43ae-a17c-9d50785f526f,"https://api.nga.gov/iiif/27baf3ca-13f4-43ae-a17c-9d50785f526f/full/!200,200/0/default.jpg",1
55781,Flowers in a Classical Vase,French 17th Century,oil on canvas,Painting,,1650.0,1699.0,55781,https://api.nga.gov/iiif/5586812e-8ffb-461b-af9c-d6266ff2fbb8,"https://api.nga.gov/iiif/5586812e-8ffb-461b-af9c-d6266ff2fbb8/full/!200,200/0/default.jpg",1
46051,Gian Federico Madruzzo,Giovanni Battista Moroni,oil on canvas,Painting,,1560.0,1560.0,46051,https://api.nga.gov/iiif/b58781ab-1749-4b07-bd79-ae2e462a0b2e,"https://api.nga.gov/iiif/b58781ab-1749-4b07-bd79-ae2e462a0b2e/full/!200,200/0/default.jpg",1
52167,Madame Stumpf and Her Daughter,Jean-Baptiste-Camille Corot,oil on canvas,Painting,,1872.0,1872.0,52167,https://api.nga.gov/iiif/dc225577-c22a-45aa-b0ee-22c41c023ac3,"https://api.nga.gov/iiif/dc225577-c22a-45aa-b0ee-22c41c023ac3/full/!200,200/0/default.jpg",1
42444,Portrait of J. L.,Benjamin Greenleaf,reverse painting on glass,Painting,,1810.0,1818.0,42444,https://api.nga.gov/iiif/805464aa-8bb2-483e-b6e9-fef9b74dde61,"https://api.nga.gov/iiif/805464aa-8bb2-483e-b6e9-fef9b74dde61/full/!200,200/0/default.jpg",1
160,"Madonna of Humility, The Blessing Christ, Two Angels, and a Donor [obverse]",Andrea di Bartolo,tempera on panel,Painting,,1380.0,1390.0,160,https://api.nga.gov/iiif/f38ca59b-b629-4268-bf64-f5d089c8cf06,"https://api.nga.gov/iiif/f38ca59b-b629-4268-bf64-f5d089c8cf06/full/!200,200/0/default.jpg",1
39767,Long-Tailed Weasel,Studio of John James Audubon,oil on canvas,Painting,,1845.0,1845.0,39767,https://api.nga.gov/iiif/25bc9965-9bb0-496f-a4e6-b89160382df3,"https://api.nga.gov/iiif/25bc9965-9bb0-496f-a4e6-b89160382df3/full/!200,200/0/default.jpg",1
166498,Landscape with Figures,Maurice Prendergast,oil on canvas,Painting,,1921.0,1921.0,166498,https://api.nga.gov/iiif/8386dbf7-9c18-4027-b132-7ad226dead26,"https://api.nga.gov/iiif/8386dbf7-9c18-4027-b132-7ad226dead26/full/!200,200/0/default.jpg",1
166430,Cottage Scenery,George Caleb Bingham,oil on canvas,Painting,,1845.0,1845.0,166430,https://api.nga.gov/iiif/cba69cdf-4503-4439-9be3-93706a0f27db,"https://api.nga.gov/iiif/cba69cdf-4503-4439-9be3-93706a0f27db/full/!200,200/0/default.jpg",1
214332,Moonlight,Claude-Joseph Vernet,oil on canvas,Painting,,1772.0,1772.0,214332,https://api.nga.gov/iiif/372938c9-5631-4591-a485-fafef0780bb7,"https://api.nga.gov/iiif/372938c9-5631-4591-a485-fafef0780bb7/full/!200,200/0/default.jpg",1
37004,Enthroned Madonna and Child,Byzantine 13th Century (possibly from Constantinople),tempera on poplar panel,Painting,,1250.0,1275.0,37004,https://api.nga.gov/iiif/c2d64bdd-cb82-4772-b1eb-01b2a9b54d24,"https://api.nga.gov/iiif/c2d64bdd-cb82-4772-b1eb-01b2a9b54d24/full/!200,200/0/default.jpg",1
1202,Study of an Old Man,Follower of Rembrandt van Rijn,oil on panel,Painting,,1650.0,1699.0,1202,https://api.nga.gov/iiif/d277c2a7-190e-475a-bae9-f1cbd0b1218d,"https://api.nga.gov/iiif/d277c2a7-190e-475a-bae9-f1cbd0b1218d/full/!200,200/0/default.jpg",1
1098,William Gedney Bunce,Frank Duveneck,oil on canvas,Painting,,1877.0,1878.0,1098,https://api.nga.gov/iiif/9dfe8016-b5ae-4f38-adfb-39dbc2ec4eaf,"https://api.nga.gov/iiif/9dfe8016-b5ae-4f38-adfb-39dbc2ec4eaf/full/!200,200/0/default.jpg",1
46,The Annunciation,Jan van Eyck,oil on canvas transferred from panel,Painting,,1434.0,1436.0,46,https://api.nga.gov/iiif/46633bd6-4834-40fb-8ce0-fb975c731dc1,"https://api.nga.gov/iiif/46633bd6-4834-40fb-8ce0-fb975c731dc1/full/!200,200/0/default.jpg",1
43684,Singerie: The Fishermen,Christophe Huet,oil on canvas,Painting,,1739.0,1739.0,43684,https://api.nga.gov/iiif/4d0afc38-ea20-4291-90a0-74015a3ac590,"https://api.nga.gov/iiif/4d0afc38-ea20-4291-90a0-74015a3ac590/full/!200,200/0/default.jpg",1
42492,A View of Mount Vernon,American 18th Century,oil on canvas,Painting,,1792.0,1792.0,42492,https://api.nga.gov/iiif/e61c7940-dd70-4615-8d1b-e776b4ac5ec8,"https://api.nga.gov/iiif/e61c7940-dd70-4615-8d1b-e776b4ac5ec8/full/!200,200/0/default.jpg",1
41692,Young Lady in a Tricorn Hat,Giovanni Battista Tiepolo,oil on canvas,Painting,,1755.0,1760.0,41692,https://api.nga.gov/iiif/957ccf83-e597-4668-bba0-79bdbee76bdf,"https://api.nga.gov/iiif/957ccf83-e597-4668-bba0-79bdbee76bdf/full/!200,200/0/default.jpg",1
46475,Fanciful Landscape,Thomas Doughty,oil on canvas,Painting,,1834.0,1834.0,46475,https://api.nga.gov/iiif/e3dc7526-af36-406f-bee4-c87391bc3e2c,"https://api.nga.gov/iiif/e3dc7526-af36-406f-bee4-c87391bc3e2c/full/!200,200/0/default.jpg",1
46115,Blindman's Buff,Jean Honoré Fragonard,oil on canvas,Painting,,1775.0,1780.0,46115,https://api.nga.gov/iiif/5da94e60-29fc-493c-a3b9-21b2a7923cb4,"https://api.nga.gov/iiif/5da94e60-29fc-493c-a3b9-21b2a7923cb4/full/!200,200/0/default.jpg",1
5,The Madonna of Humility,Fra Angelico,tempera on panel,Painting,,1430.0,1430.0,5,https://api.nga.gov/iiif/e64daf38-38e8-4d0c-acb2-8ff370cc188c,"https://api.nga.gov/iiif/e64daf38-38e8-4d0c-acb2-8ff370cc188c/full/!200,200/0/default.jpg",1
50503,"View of ""Pike's Tent""",George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50503,https://api.nga.gov/iiif/c961d3c9-b41b-42b0-b539-45d49b8423a2,"https://api.nga.gov/iiif/c961d3c9-b41b-42b0-b539-45d49b8423a2/full/!200,200/0/default.jpg",1
92997,"Tama, the Japanese Dog",Edouard Manet,oil on canvas,Painting,,1875.0,1875.0,92997,https://api.nga.gov/iiif/de58e33a-5e3f-48a7-8e81-60fd18006772,"https://api.nga.gov/iiif/de58e33a-5e3f-48a7-8e81-60fd18006772/full/!200,200/0/default.jpg",1
136015,Two Studies of a Standing Indian from Calcutta,Eugène Delacroix,oil on canvas,Painting,,1823.0,1824.0,136015,https://api.nga.gov/iiif/9aeed8f9-50ef-43b0-b006-feaa192fd878,"https://api.nga.gov/iiif/9aeed8f9-50ef-43b0-b006-feaa192fd878/full/!200,200/0/default.jpg",1
46046,Reclining Nude,Jean-Jacques Henner,oil on canvas,Painting,,1829.0,1905.0,46046,https://api.nga.gov/iiif/3b0bb9c7-c0cc-4fba-b0b9-3c6e6531987b,"https://api.nga.gov/iiif/3b0bb9c7-c0cc-4fba-b0b9-3c6e6531987b/full/!200,200/0/default.jpg",1
42451,Possibly Harlan Page,American 19th Century,oil on wood,Painting,,1815.0,1815.0,42451,https://api.nga.gov/iiif/f818c915-76e8-4c16-9437-2ccbf1fbdc80,"https://api.nga.gov/iiif/f818c915-76e8-4c16-9437-2ccbf1fbdc80/full/!200,200/0/default.jpg",1
41595,"Mary, Queen of Heaven",Master of the Saint Lucy Legend,oil on panel,Painting,,1485.0,1500.0,41595,https://api.nga.gov/iiif/ffb111b5-5cc1-41f8-918f-c8a973709d0c,"https://api.nga.gov/iiif/ffb111b5-5cc1-41f8-918f-c8a973709d0c/full/!200,200/0/default.jpg",1
50623,War Dance of the Apachees,George Catlin,oil on card mounted on paperboard,Painting,,1855.0,1869.0,50623,https://api.nga.gov/iiif/b2594724-a85b-452a-a59c-aacfe2c2d1cf,"https://api.nga.gov/iiif/b2594724-a85b-452a-a59c-aacfe2c2d1cf/full/!200,200/0/default.jpg",1
